episode_idx,seed,total_reward,steps,landed,crashed,truncated,out_of_bounds,impact_speed,lateral_dist,final_h_agl
1045,1045,-2521.5475912094116,179,False,True,False,False,9.964943885803223,9.417217254638672,0.3160938620567322
1046,1046,-3064.1625061035156,128,False,True,False,False,14.108390808105469,20.725696563720703,0.2858182191848755
1047,1047,-1939.80570602417,104,False,True,False,False,12.095895767211914,15.636723518371582,0.27141261100769043
1048,1048,-19563.52059364319,600,False,False,True,False,6.4957685470581055,46.41598129272461,1.8732539415359497
1049,1049,-2725.192663192749,115,False,True,False,False,13.013534545898438,20.99413299560547,0.3445547819137573
1050,1050,-3894.884531021118,138,False,True,False,False,13.084088325500488,26.098876953125,0.2788124084472656
1051,1051,-2150.2612590789795,166,False,True,False,False,10.014976501464844,10.72633171081543,0.3441181480884552
1052,1052,-9612.74493598938,461,False,True,False,False,3.689993381500244,20.217124938964844,0.3486705720424652
1053,1053,-1873.993579864502,150,False,True,False,False,11.463661193847656,10.953359603881836,0.34997203946113586
1054,1054,-1311.7214078903198,104,False,True,False,False,11.264373779296875,9.177343368530273,0.34293344616889954
1055,1055,-1963.9658241271973,151,False,True,False,False,10.429109573364258,10.564433097839355,0.3301382064819336
1056,1056,-3159.6021099090576,138,False,True,False,False,12.975241661071777,20.243244171142578,0.28280964493751526
1057,1057,-16321.548292160034,600,False,False,True,False,4.781651496887207,35.766300201416016,4.8602519035339355
1058,1058,-3787.306261062622,141,False,True,False,False,10.890000343322754,24.822908401489258,0.3371945321559906
1059,1059,-5079.458646774292,239,False,True,False,False,6.830296993255615,19.09918975830078,0.3011437654495239
1060,1060,-3575.757392883301,138,False,True,False,False,13.283799171447754,23.23710823059082,0.2935255169868469
1061,1061,-4108.186771392822,164,False,True,False,False,10.080815315246582,22.72211265563965,0.26938119530677795
1062,1062,-2551.960252761841,125,False,True,False,False,12.553544998168945,18.427217483520508,0.334144651889801
1063,1063,-3618.96923828125,125,False,True,False,False,11.124853134155273,25.993515014648438,0.32959362864494324
1064,1064,-3874.1310501098633,198,False,True,False,False,8.306203842163086,14.212183952331543,0.33539968729019165
1065,1065,-3783.6357555389404,131,False,True,False,False,11.259629249572754,27.781417846679688,0.283467173576355
1066,1066,-1800.2650399208069,182,False,True,False,False,8.969197273254395,5.03333854675293,0.2792811095714569
1067,1067,-8495.49941444397,277,False,True,False,False,13.480948448181152,31.770923614501953,0.3360688090324402
1068,1068,-4648.78563117981,343,False,True,False,False,3.025164842605591,12.437743186950684,0.34554463624954224
1069,1069,-2050.152895927429,173,False,True,False,False,10.148299217224121,8.12413215637207,0.3296932280063629
1070,1070,-3300.769844055176,107,False,True,False,False,10.307595252990723,30.032512664794922,0.3021667003631592
1071,1071,-2944.448450088501,133,False,True,False,False,10.56967544555664,20.759366989135742,0.3370765745639801
1072,1072,-2179.002098083496,137,False,True,False,False,11.36514949798584,13.310972213745117,0.31675875186920166
1073,1073,-1810.2625980377197,88,False,True,False,False,9.988819122314453,17.836843490600586,0.3152635991573334
1074,1074,-1419.0534973144531,145,False,True,False,False,11.01340389251709,6.475641250610352,0.2719888985157013
1075,1075,-5872.665187835693,211,False,True,False,False,12.186474800109863,26.821687698364258,0.3101881444454193
1076,1076,-2972.7055854797363,112,False,True,False,False,11.65985107421875,24.37517547607422,0.29505059123039246
1077,1077,-2714.3879079818726,227,False,True,False,False,12.264404296875,6.494028091430664,0.3118906617164612
1078,1078,-4720.9547996521,142,False,True,False,False,12.706768035888672,30.840322494506836,0.25572654604911804
1079,1079,-3102.6814403533936,127,False,True,False,False,13.806306838989258,20.920116424560547,0.2552470862865448
1080,1080,-4376.3187255859375,175,False,True,False,False,9.331245422363281,23.114152908325195,0.329247385263443
1081,1081,-5185.259414672852,231,False,True,False,False,11.61683177947998,21.726144790649414,0.2741018831729889
1082,1082,-3039.8624114990234,132,False,True,False,False,10.822778701782227,20.539485931396484,0.2691241204738617
1083,1083,-3807.9800815582275,156,False,True,False,False,8.563788414001465,21.409299850463867,0.3426165282726288
1084,1084,-2772.877212524414,139,False,True,False,False,12.151361465454102,17.878334045410156,0.308642715215683
1085,1085,-4390.315822601318,148,False,True,False,False,11.162836074829102,27.420272827148438,0.34154731035232544
1086,1086,-5184.910015106201,172,False,True,False,False,10.352173805236816,28.30665397644043,0.3005017638206482
1087,1087,-2191.4286785125732,132,False,True,False,False,13.223883628845215,13.111440658569336,0.26640352606773376
1088,1088,-4649.81923866272,206,False,True,False,False,3.1124398708343506,21.12721824645996,0.3394562602043152
1089,1089,-5581.562278747559,176,False,True,False,False,10.132695198059082,30.774826049804688,0.3130406141281128
1090,1090,-2194.8564109802246,121,False,True,False,False,12.41525936126709,15.343323707580566,0.2744329571723938
1091,1091,-2717.7743701934814,164,False,True,False,False,12.286341667175293,15.147035598754883,0.2583913207054138
1092,1092,-3237.692958831787,122,False,True,False,False,11.948637008666992,23.658899307250977,0.3397238552570343
1093,1093,-3827.0910205841064,464,False,True,False,False,3.003427028656006,9.391104698181152,0.1239173412322998
1094,1094,-3754.01157951355,170,False,True,False,False,8.075347900390625,18.434070587158203,0.31964534521102905
1095,1095,-3147.681167602539,127,False,True,False,False,10.87762451171875,22.521448135375977,0.2755368947982788
1096,1096,-3237.573648452759,136,False,True,False,False,11.032917022705078,21.958772659301758,0.3205653429031372
1097,1097,-2697.346694946289,137,False,True,False,False,12.109417915344238,17.365907669067383,0.345493882894516
1098,1098,-16264.517917633057,600,False,False,True,False,6.155381679534912,39.45737075805664,4.41566801071167
1099,1099,-1405.5687561035156,132,False,True,False,False,10.452292442321777,8.192584037780762,0.34150606393814087
1100,1100,-887.3673849105835,86,False,True,False,False,11.080324172973633,6.879237651824951,0.3361321687698364
1101,1101,-4225.939189910889,169,False,True,False,False,10.699833869934082,22.009973526000977,0.3243052065372467
1102,1102,-2068.5245475769043,115,False,True,False,False,9.760258674621582,15.949688911437988,0.2685413360595703
1103,1103,-1384.5619745254517,120,False,True,False,False,12.765406608581543,6.82794189453125,0.25896090269088745
1104,1104,-19479.988800048828,600,False,False,True,False,6.721661567687988,44.73527145385742,8.571900367736816
1105,1105,-3303.133201599121,149,False,True,False,False,11.301400184631348,18.22700309753418,0.30572131276130676
1106,1106,-719.3765082359314,106,False,True,False,False,10.999144554138184,2.9098849296569824,0.2657344937324524
1107,1107,-2760.6149883270264,127,False,True,False,False,13.212847709655762,18.057950973510742,0.2617274522781372
1108,1108,-9778.709261894226,600,False,False,True,False,0.00017741267220117152,15.03299617767334,0.0736725777387619
1109,1109,-5756.3076457977295,219,False,True,False,False,13.511906623840332,21.78400993347168,0.3450167179107666
1110,1110,-2490.863308906555,151,False,True,False,False,11.269632339477539,13.568840026855469,0.3408302366733551
1111,1111,-2597.7395782470703,107,False,True,False,False,13.205617904663086,20.82666778564453,0.2641497254371643
1112,1112,-1664.882776260376,109,False,True,False,False,11.546610832214355,12.3670015335083,0.25460338592529297
1113,1113,-4117.219850540161,150,False,True,False,False,12.971529006958008,24.872655868530273,0.3457060754299164
1114,1114,-3468.916681289673,180,False,True,False,False,9.074563980102539,16.50016212463379,0.2879403233528137
1115,1115,-2368.657057762146,166,False,True,False,False,10.859638214111328,10.778861999511719,0.3470735251903534
1116,1116,-3621.1835346221924,175,False,True,False,False,11.519962310791016,18.267894744873047,0.28551018238067627
1117,1117,-5059.490892410278,178,False,True,False,False,8.940590858459473,25.093870162963867,0.28353816270828247
1118,1118,-2992.8288021087646,161,False,True,False,False,10.647684097290039,15.49086856842041,0.3379998803138733
1119,1119,-4059.720202445984,238,False,True,False,False,10.906246185302734,15.853836059570312,0.29599910974502563
1120,1120,-2846.99090385437,123,False,True,False,False,13.608185768127441,19.80668830871582,0.2743220329284668
1121,1121,-4413.4240798950195,275,False,True,False,False,6.611863613128662,7.538460731506348,0.3445037603378296
1122,1122,-12621.939338684082,600,False,False,True,False,5.801599979400635,27.809181213378906,1.1141852140426636
1123,1123,-4063.0908069610596,182,False,True,False,False,8.766136169433594,18.98322296142578,0.3011910915374756
1124,1124,-2263.475655555725,261,False,True,False,False,13.217503547668457,3.9743974208831787,0.3400391936302185
1125,1125,-4120.548830032349,141,False,True,False,False,10.991157531738281,26.78536605834961,0.30214691162109375
1126,1126,-7683.420610427856,600,False,False,True,False,0.0001613577187526971,10.720333099365234,0.12967419624328613
1127,1127,-3028.146682739258,126,False,True,False,False,9.923627853393555,21.559947967529297,0.2848014235496521
1128,1128,-6802.121292114258,283,False,True,False,False,14.70615005493164,23.228891372680664,0.3296675384044647
1129,1129,-2581.3077392578125,131,False,True,False,False,12.587042808532715,17.03361701965332,0.29812121391296387
1130,1130,-3019.272678375244,126,False,True,False,False,12.836844444274902,19.833393096923828,0.3314608633518219
1131,1131,-1945.694688796997,104,False,True,False,False,12.067191123962402,15.192931175231934,0.2831631600856781
1132,1132,-3744.7488956451416,154,False,True,False,False,8.507438659667969,24.252960205078125,0.3007088303565979
1133,1133,-1222.1955795288086,127,False,True,False,False,14.16761302947998,2.9302117824554443,0.24761396646499634
1134,1134,-2938.061855316162,139,False,True,False,False,11.496909141540527,18.636322021484375,0.33613458275794983
1135,1135,-3287.0646171569824,125,False,True,False,False,10.324514389038086,23.845722198486328,0.3177420198917389
1136,1136,-2165.4947147369385,97,False,True,False,False,11.060654640197754,20.80470085144043,0.2673507630825043
1137,1137,-6912.979385375977,255,False,True,False,False,12.92160415649414,24.1878604888916,0.2509583532810211
1138,1138,-3673.557565689087,140,False,True,False,False,11.821819305419922,24.911563873291016,0.33143851161003113
1139,1139,-3936.1903038024902,164,False,True,False,False,10.724912643432617,20.77454948425293,0.2883674204349518
1140,1140,-3312.310966491699,121,False,True,False,False,11.07965087890625,25.52787208557129,0.32008782029151917
1141,1141,-6405.737497329712,260,False,True,False,False,13.458248138427734,19.31675910949707,0.30076587200164795
1142,1142,-2433.056573867798,135,False,True,False,False,10.640905380249023,15.531620979309082,0.3072756826877594
1143,1143,-1352.7122316360474,109,False,True,False,False,12.4548921585083,9.121026039123535,0.31438103318214417
1144,1144,-3394.3909282684326,136,False,True,False,False,11.045071601867676,24.59459114074707,0.29956966638565063
1145,1145,-2681.4867610931396,151,False,True,False,False,12.10395336151123,14.5687894821167,0.285552978515625
1146,1146,-985.0850238800049,116,False,True,False,False,10.546834945678711,5.881840229034424,0.2790564000606537
1147,1147,-3114.5256156921387,159,False,True,False,False,11.370609283447266,17.934123992919922,0.30726712942123413
1148,1148,-3275.8570709228516,143,False,True,False,False,12.419655799865723,21.500080108642578,0.2734498381614685
1149,1149,-5446.2471351623535,272,False,True,False,False,13.376081466674805,15.338950157165527,0.3251562714576721
1150,1150,-3031.089775085449,100,False,True,False,False,12.106727600097656,27.809955596923828,0.32433879375457764
1151,1151,-3482.240074157715,150,False,True,False,False,12.164709091186523,20.3767147064209,0.3336000442504883
1152,1152,-2019.7449922561646,151,False,True,False,False,10.959207534790039,9.513296127319336,0.31311050057411194
1153,1153,-8546.456916809082,600,False,False,True,False,0.00011577646364457905,14.391154289245605,0.12300949543714523
1154,1154,-4073.8596153259277,131,False,True,False,False,14.201066017150879,28.41790771484375,0.3359084129333496
1155,1155,-7932.697918891907,600,False,False,True,False,0.00017219891014974564,11.67718505859375,0.07366880774497986
1156,1156,-2667.0423164367676,125,False,True,False,False,9.6253662109375,19.702680587768555,0.33133187890052795
1157,1157,-3792.0835189819336,199,False,True,False,False,9.752389907836914,17.44812774658203,0.27947762608528137
1158,1158,-3520.720796585083,135,False,True,False,False,11.578691482543945,22.07613754272461,0.3370395004749298
1159,1159,-2101.187738418579,150,False,True,False,False,8.985210418701172,12.307183265686035,0.33716315031051636
1160,1160,-3565.298532485962,145,False,True,False,False,12.89888858795166,20.890172958374023,0.2992776930332184
1161,1161,-5338.798341751099,227,False,True,False,False,10.868618965148926,21.078229904174805,0.26110610365867615
1162,1162,-3366.561309814453,155,False,True,False,False,10.540340423583984,19.47478675842285,0.3158797323703766
1163,1163,-4083.299819946289,171,False,True,False,False,10.743334770202637,20.780229568481445,0.26076802611351013
1164,1164,-4413.327079772949,186,False,True,False,False,8.202081680297852,20.824382781982422,0.31785714626312256
1165,1165,-3369.355251312256,126,False,True,False,False,11.836553573608398,24.852724075317383,0.26389405131340027
1166,1166,-1347.5133600234985,139,False,True,False,False,11.002795219421387,6.486604690551758,0.25826162099838257
1167,1167,-1888.576916694641,166,False,True,False,False,9.620135307312012,7.271925926208496,0.30814096331596375
1168,1168,-1498.1516180038452,114,False,True,False,False,9.839008331298828,10.571810722351074,0.29357603192329407
1169,1169,-3930.251756668091,164,False,True,False,False,12.94742202758789,23.405601501464844,0.29483839869499207
1170,1170,-1912.5529828071594,228,False,True,False,False,5.336287498474121,4.631415843963623,0.33472585678100586
1171,1171,-2082.5343351364136,149,False,True,False,False,13.17352294921875,9.26108169555664,0.262937068939209
1172,1172,-4113.189258575439,151,False,True,False,False,11.304009437561035,24.492034912109375,0.2943088412284851
1173,1173,-2646.3049030303955,110,False,True,False,False,12.109620094299316,21.53667449951172,0.2730860114097595
1174,1174,-3297.779209136963,141,False,True,False,False,9.989709854125977,21.53293800354004,0.2766045331954956
1175,1175,-2001.4342670440674,145,False,True,False,False,12.841064453125,9.72299861907959,0.2822682559490204
1176,1176,-7296.518171310425,312,False,True,False,False,15.927430152893066,16.672338485717773,0.2974518835544586
1177,1177,-3252.0722255706787,135,False,True,False,False,10.43051528930664,22.255983352661133,0.26298585534095764
1178,1178,-2166.7236671447754,116,False,True,False,False,10.076611518859863,16.626680374145508,0.3202548027038574
1179,1179,-1293.4233665466309,112,False,True,False,False,10.854984283447266,9.894591331481934,0.32356223464012146
1180,1180,-2271.9399938583374,182,False,True,False,False,10.89925765991211,8.489229202270508,0.3258323073387146
1181,1181,-1698.9927730560303,107,False,True,False,False,10.483827590942383,13.144129753112793,0.32564985752105713
1182,1182,-4002.711706161499,156,False,True,False,False,11.162853240966797,23.111797332763672,0.25617673993110657
1183,1183,-1363.7369937896729,120,False,True,False,False,12.899894714355469,7.109440326690674,0.2998899519443512
1184,1184,-1264.0289287567139,132,False,True,False,False,11.627425193786621,6.932757377624512,0.2959981858730316
1185,1185,-4214.851768493652,161,False,True,False,False,12.072708129882812,22.488079071044922,0.33169054985046387
1186,1186,-10317.485046386719,600,False,False,True,False,6.461159706115723,27.60013771057129,2.04390811920166
1187,1187,-7600.083427429199,300,False,True,False,False,6.575939178466797,24.771936416625977,0.3254518508911133
1188,1188,-3574.841037750244,160,False,True,False,False,11.310362815856934,19.73576545715332,0.320900022983551
1189,1189,-2499.0473709106445,118,False,True,False,False,10.80447769165039,18.532756805419922,0.28414011001586914
1190,1190,-3213.1666584014893,118,False,True,False,False,10.02209758758545,25.194807052612305,0.3077799677848816
1191,1191,-985.9722909927368,122,False,True,False,False,12.760169982910156,3.612940788269043,0.2715429961681366
1192,1192,-5146.33247756958,240,False,True,False,False,14.290792465209961,19.059274673461914,0.31805792450904846
1193,1193,-5828.914413452148,250,False,True,False,False,6.89194393157959,20.322660446166992,0.3051883578300476
1194,1194,-2156.9405307769775,105,False,True,False,False,10.194295883178711,17.87264060974121,0.27576547861099243
1195,1195,-2188.2793312072754,131,False,True,False,False,10.604948043823242,13.871458053588867,0.3243368864059448
1196,1196,-1826.43843460083,111,False,True,False,False,11.78279972076416,14.040139198303223,0.3124452531337738
1197,1197,-3315.377208709717,173,False,True,False,False,10.600654602050781,15.50851821899414,0.27794161438941956
1198,1198,-2429.2168674468994,90,False,True,False,False,10.665181159973145,24.848005294799805,0.3372687101364136
1199,1199,-2753.515235900879,171,False,True,False,False,9.551010131835938,13.18550968170166,0.32244277000427246
1200,1200,-3254.1577892303467,139,False,True,False,False,12.807655334472656,20.933868408203125,0.2933597266674042
1201,1201,-1940.5088205337524,153,False,True,False,False,11.822569847106934,8.619314193725586,0.2589379549026489
1202,1202,-3728.692300796509,129,False,True,False,False,9.571013450622559,26.746488571166992,0.3372011184692383
1203,1203,-2911.7347869873047,151,False,True,False,False,10.505845069885254,17.2919979095459,0.3090536296367645
1204,1204,-10951.145343780518,600,False,False,True,False,5.016297654947266e-05,17.588302612304688,0.12967050075531006
1205,1205,-6504.509738922119,192,False,True,False,False,7.629849433898926,33.33925247192383,0.31195133924484253
1206,1206,-1780.0239038467407,139,False,True,False,False,12.461666107177734,8.34329891204834,0.268763929605484
1207,1207,-2703.7537956237793,138,False,True,False,False,11.033587455749512,17.102285385131836,0.2920539379119873
1208,1208,-4120.444574356079,228,False,True,False,False,9.941027641296387,15.562756538391113,0.34042802453041077
1209,1209,-2142.12273979187,120,False,True,False,False,10.636710166931152,14.612367630004883,0.26871681213378906
1210,1210,-10622.78645324707,600,False,False,True,False,5.773529052734375,24.865215301513672,1.7356995344161987
1211,1211,-1041.5917553901672,133,False,True,False,False,10.516223907470703,4.003833293914795,0.30503860116004944
1212,1212,-2145.245813369751,130,False,True,False,False,10.921257019042969,13.779590606689453,0.26205646991729736
1213,1213,-3182.5152111053467,191,False,True,False,False,8.122401237487793,11.979589462280273,0.29864323139190674
1214,1214,-2265.813539505005,125,False,True,False,False,9.645109176635742,15.920912742614746,0.2698688209056854
1215,1215,-3272.642080307007,168,False,True,False,False,10.54903793334961,16.623186111450195,0.3088294267654419
1216,1216,-3423.055700302124,161,False,True,False,False,9.016552925109863,15.630010604858398,0.34955596923828125
1217,1217,-2563.4193954467773,121,False,True,False,False,12.428420066833496,17.937793731689453,0.3478195071220398
1218,1218,-3086.3059577941895,139,False,True,False,False,9.792634010314941,20.315746307373047,0.27347710728645325
1219,1219,-3223.3362522125244,132,False,True,False,False,10.138842582702637,22.30091094970703,0.28103381395339966
1220,1220,-2717.0856256484985,169,False,True,False,False,10.580507278442383,12.551834106445312,0.2950717806816101
1221,1221,-1494.0647058486938,109,False,True,False,False,10.226224899291992,11.362421035766602,0.34130924940109253
1222,1222,-5038.586484909058,199,False,True,False,False,8.036112785339355,21.333948135375977,0.31109002232551575
1223,1223,-3451.007167816162,138,False,True,False,False,12.77996826171875,22.050800323486328,0.3412640690803528
1224,1224,-3014.7829360961914,288,False,True,False,False,13.919539451599121,3.181105136871338,0.32544317841529846
1225,1225,-3363.2256240844727,110,False,True,False,False,11.76244831085205,28.686391830444336,0.3094463646411896
1226,1226,-2202.0874605178833,182,False,True,False,False,5.6879096031188965,10.991904258728027,0.3338082432746887
1227,1227,-2816.8636589050293,102,False,True,False,False,9.894792556762695,25.751096725463867,0.3449096977710724
1228,1228,-5094.639673233032,222,False,True,False,False,13.154879570007324,19.288593292236328,0.32250866293907166
1229,1229,-5998.298377990723,249,False,True,False,False,14.252872467041016,23.008804321289062,0.3147647976875305
1230,1230,-1171.2728071212769,124,False,True,False,False,12.841581344604492,4.755201816558838,0.2674408257007599
1231,1231,-2432.808343887329,133,False,True,False,False,11.201519012451172,15.675585746765137,0.34246259927749634
1232,1232,-3200.742212295532,132,False,True,False,False,12.918416023254395,22.141563415527344,0.2570018172264099
1233,1233,-3285.4277210235596,148,False,True,False,False,11.524338722229004,19.55125617980957,0.3414835035800934
1234,1234,-4123.200192451477,264,False,True,False,False,13.280227661132812,11.664051055908203,0.3450678884983063
1235,1235,-3236.2585067749023,155,False,True,False,False,12.830947875976562,16.61819839477539,0.25905150175094604
1236,1236,-3619.1825065612793,148,False,True,False,False,11.214591026306152,21.55321502685547,0.29892611503601074
1237,1237,-3741.685558319092,146,False,True,False,False,11.401342391967773,22.919204711914062,0.29324039816856384
1238,1238,-4996.170063018799,202,False,True,False,False,9.021394729614258,23.1368350982666,0.34595203399658203
1239,1239,-1530.0937995910645,119,False,True,False,False,9.778376579284668,10.785898208618164,0.3259575366973877
1240,1240,-930.4048237800598,111,False,True,False,False,12.01344108581543,2.52496337890625,0.31185510754585266
1241,1241,-4630.143550872803,217,False,True,False,False,3.3902461528778076,18.490177154541016,0.3384093940258026
1242,1242,-3655.284330368042,152,False,True,False,False,11.448019027709961,21.220062255859375,0.3074750006198883
1243,1243,-4194.522134780884,158,False,True,False,False,11.166316032409668,23.391826629638672,0.2907470762729645
1244,1244,-7418.89796257019,262,False,True,False,False,9.361413955688477,23.921314239501953,0.27850791811943054
1245,1245,-4419.0147705078125,157,False,True,False,False,10.398523330688477,26.700448989868164,0.2963602840900421
1246,1246,-3145.0657653808594,117,False,True,False,False,10.385644912719727,24.20575714111328,0.3293367326259613
1247,1247,-2513.162446975708,121,False,True,False,False,10.713924407958984,18.258413314819336,0.26746365427970886
1248,1248,-3243.667043685913,131,False,True,False,False,10.688849449157715,22.64259147644043,0.32758232951164246
1249,1249,-3677.25537109375,265,False,True,False,False,3.183110475540161,11.308506965637207,0.34192371368408203
1250,1250,-3035.3244609832764,142,False,True,False,False,11.073766708374023,18.965557098388672,0.2565653920173645
1251,1251,-3239.188003540039,158,False,True,False,False,10.298015594482422,18.249685287475586,0.3254334032535553
1252,1252,-2327.3504886627197,151,False,True,False,False,11.366827011108398,11.182015419006348,0.29973891377449036
1253,1253,-6797.603647232056,262,False,True,False,False,10.027657508850098,25.18500518798828,0.333840936422348
1254,1254,-2846.5136127471924,122,False,True,False,False,10.514226913452148,21.216035842895508,0.2928476333618164
1255,1255,-1755.7056679725647,181,False,True,False,False,9.378674507141113,4.72071647644043,0.348232239484787
1256,1256,-3494.323564529419,144,False,True,False,False,11.785590171813965,21.18612289428711,0.30149781703948975
1257,1257,-2941.704267501831,170,False,True,False,False,10.584236145019531,13.8343505859375,0.3198413848876953
1258,1258,-3182.439510345459,167,False,True,False,False,12.1428861618042,15.94561767578125,0.29355284571647644
1259,1259,-2999.134302139282,145,False,True,False,False,8.552306175231934,18.755271911621094,0.346816748380661
1260,1260,-2028.9255657196045,140,False,True,False,False,13.11191177368164,10.451128959655762,0.2520424723625183
1261,1261,-2333.7037925720215,100,False,True,False,False,10.539566993713379,20.14708137512207,0.2801903188228607
1262,1262,-14898.405866622925,600,False,False,True,False,7.893600582065119e-07,23.658550262451172,0.08013897389173508
1263,1263,-9323.805515289307,600,False,False,True,False,3.409759998321533,20.902973175048828,0.5751372575759888
1264,1264,-2463.0197734832764,119,False,True,False,False,12.680135726928711,16.769418716430664,0.27901914715766907
1265,1265,-3664.937324523926,167,False,True,False,False,11.175338745117188,16.83505630493164,0.2939015030860901
1266,1266,-1570.707166671753,140,False,True,False,False,12.772289276123047,9.041337013244629,0.29229047894477844
1267,1267,-3667.019552230835,150,False,True,False,False,12.617538452148438,20.061819076538086,0.3132226765155792
1268,1268,-1877.6352100372314,148,False,True,False,False,11.687726974487305,11.164902687072754,0.34970468282699585
1269,1269,-1622.7281141281128,143,False,True,False,False,11.060592651367188,8.687307357788086,0.33796700835227966
1270,1270,-3701.433500289917,151,False,True,False,False,11.367463111877441,22.186294555664062,0.31156593561172485
1271,1271,-4048.531074523926,168,False,True,False,False,10.607280731201172,21.3916072845459,0.3067863881587982
1272,1272,-3946.5558948516846,163,False,True,False,False,11.763398170471191,21.190031051635742,0.30188050866127014
1273,1273,-3215.7520122528076,143,False,True,False,False,11.658650398254395,19.38831901550293,0.2938156723976135
1274,1274,-8405.559051513672,290,False,True,False,False,3.00992488861084,29.62408447265625,0.16253657639026642
1275,1275,-3167.308729171753,147,False,True,False,False,10.83538818359375,19.39670753479004,0.28167352080345154
1276,1276,-4461.029826164246,259,False,True,False,False,13.998638153076172,11.030302047729492,0.32561150193214417
1277,1277,-2339.5849351882935,170,False,True,False,False,10.896215438842773,9.101774215698242,0.300281822681427
1278,1278,-1881.3481845855713,110,False,True,False,False,12.478092193603516,13.596822738647461,0.3381263017654419
1279,1279,-4102.933340072632,164,False,True,False,False,4.809868812561035,23.760433197021484,0.33233505487442017
1280,1280,-1939.7297954559326,168,False,True,False,False,10.544586181640625,7.137584209442139,0.3232243061065674
1281,1281,-5568.691215515137,237,False,True,False,False,13.918295860290527,22.496732711791992,0.34066861867904663
1282,1282,-2430.1750812530518,133,False,True,False,False,10.473790168762207,16.19319725036621,0.3359822928905487
1283,1283,-2949.399362564087,172,False,True,False,False,10.741559028625488,13.670559883117676,0.28191232681274414
1284,1284,-2608.2380180358887,116,False,True,False,False,13.144454002380371,19.97127914428711,0.3012131154537201
1285,1285,-2602.74432182312,151,False,True,False,False,11.467511177062988,13.939120292663574,0.26002681255340576
1286,1286,-2727.2655639648438,135,False,True,False,False,9.533195495605469,18.470565795898438,0.3113197386264801
1287,1287,-3320.6603307724,218,False,True,False,False,5.19833517074585,14.051426887512207,0.31418755650520325
1288,1288,-2220.9381580352783,90,False,True,False,False,10.374178886413574,22.049148559570312,0.2898969054222107
1289,1289,-2073.242908477783,170,False,True,False,False,9.071776390075684,8.619525909423828,0.3213421404361725
1290,1290,-2871.48136138916,121,False,True,False,False,10.468096733093262,20.509944915771484,0.2926746606826782
1291,1291,-7049.137413024902,284,False,True,False,False,14.852882385253906,18.26059913635254,0.2695778012275696
1292,1292,-2479.577926635742,97,False,True,False,False,10.032975196838379,23.07269287109375,0.3080175518989563
1293,1293,-1070.6219019889832,132,False,True,False,False,11.315627098083496,3.372739553451538,0.3482002913951874
1294,1294,-2601.391927719116,139,False,True,False,False,12.280659675598145,15.2783203125,0.32765716314315796
1295,1295,-3703.67000579834,158,False,True,False,False,13.752033233642578,20.62775230407715,0.26723453402519226
1296,1296,-1372.8525018692017,110,False,True,False,False,10.690637588500977,9.190366744995117,0.33965030312538147
1297,1297,-1015.6449389457703,124,False,True,False,False,9.995644569396973,4.339377403259277,0.2676202356815338
1298,1298,-12748.426370620728,600,False,False,True,False,3.240511894226074,25.071340560913086,0.4932164251804352
1299,1299,-2538.0937175750732,137,False,True,False,False,10.547599792480469,16.20720672607422,0.33176112174987793
1300,1300,-4801.171520233154,189,False,True,False,False,5.418787479400635,22.634733200073242,0.33369961380958557
1301,1301,-2809.1754302978516,111,False,True,False,False,10.332283020019531,23.640682220458984,0.3095813989639282
1302,1302,-6015.571733474731,281,False,True,False,False,3.2109813690185547,18.979537963867188,0.333360493183136
1303,1303,-3318.660524368286,132,False,True,False,False,13.80411434173584,21.592594146728516,0.24550467729568481
1304,1304,-2228.363094329834,136,False,True,False,False,12.826043128967285,13.570528030395508,0.26254814863204956
1305,1305,-2988.596082687378,111,False,True,False,False,12.8931245803833,23.318078994750977,0.3470597565174103
1306,1306,-4986.26535987854,195,False,True,False,False,9.85360336303711,20.037240982055664,0.288301020860672
1307,1307,-2366.015522003174,174,False,True,False,False,8.198250770568848,11.128068923950195,0.29849377274513245
1308,1308,-1907.945556640625,143,False,True,False,False,12.183465003967285,8.755830764770508,0.3205677568912506
1309,1309,-8144.889598846436,286,False,True,False,False,12.737932205200195,22.883651733398438,0.2463901787996292
1310,1310,-11350.94397354126,600,False,False,True,False,3.640674352645874,23.876310348510742,0.6298803687095642
1311,1311,-2828.4321269989014,122,False,True,False,False,11.346551895141602,20.334693908691406,0.2933286726474762
1312,1312,-3005.8618240356445,140,False,True,False,False,10.461621284484863,19.58483123779297,0.30102425813674927
1313,1313,-3041.4836387634277,123,False,True,False,False,10.687151908874512,23.09257698059082,0.2940317392349243
1314,1314,-3029.0171155929565,190,False,True,False,False,7.81276273727417,12.91871452331543,0.34222131967544556
1315,1315,-5508.468982696533,180,False,True,False,False,9.954513549804688,28.849336624145508,0.29406267404556274
1316,1316,-2402.2438354492188,99,False,True,False,False,10.55449390411377,22.010215759277344,0.269109845161438
1317,1317,-3667.7887630462646,162,False,True,False,False,11.71407413482666,19.27292823791504,0.2915055751800537
1318,1318,-2161.9511680603027,101,False,True,False,False,11.235726356506348,18.96567153930664,0.3120521306991577
1319,1319,-3771.974521636963,124,False,True,False,False,11.808328628540039,28.712326049804688,0.3080357313156128
1320,1320,-3327.7058086395264,122,False,True,False,False,11.07717514038086,24.676313400268555,0.28071048855781555
