episode_idx,seed,total_reward,steps,landed,crashed,truncated,out_of_bounds,impact_speed,lateral_dist,final_h_agl,mean_abs_alt_error,mean_speed,mean_ang_speed,mean_lateral,max_abs_roll_deg,max_abs_pitch_deg,max_abs_omega_xy
348,348,-1287.2283425198032,600,True,False,True,False,0.0,0.0,5.0,0.08766829570134481,1.1572582378486793,2.0196237765895053,8.512748130680041,17.810903960763433,17.82045293514881,0.8205312937242191
349,349,-4552.3134482880905,600,True,False,True,False,0.0,0.0,5.0,0.08265515327453614,1.2938880878686905,2.0768238225856037,26.462920987916565,18.909399881415165,17.6493021486141,1.0397487427086025
350,350,-3591.9364125141724,600,True,False,True,False,0.0,0.0,5.0,0.08985249837239584,1.1419570165003339,2.05468337029168,21.2980901265379,18.20340842204931,17.797772108114785,0.8632134390834408
351,351,-2638.6876634380546,600,True,False,True,False,0.0,0.0,5.0,0.09039517482121785,1.1004535890743137,2.056453227414625,16.053580154070147,18.121262160934528,17.765034553907437,0.7982637861727064
352,352,-629.2086953259844,600,True,False,True,False,0.0,0.0,5.0,0.09098957300186157,0.968047619809707,2.0094507643499884,5.094919756559608,17.451476378987696,17.944986998645764,0.8365060024458523
353,353,-2817.6103769617994,600,True,False,True,False,0.0,0.0,5.0,0.09176260630289713,1.1856051849822202,2.080899114469019,16.907948162403738,17.985609422472834,17.881583738321524,0.8487887889292818
354,354,-2171.6859247882294,600,True,False,True,False,0.0,0.0,5.0,0.09139226754506428,1.1456389587869247,2.0489868096692523,13.396869084837522,17.988700862748605,17.82616321157266,0.8402254051312348
355,355,-3723.123219159942,600,True,False,True,False,0.0,0.0,5.0,0.0917188827196757,1.2590216280892492,2.0858913173777127,21.837825164032107,18.058307524375124,17.77712021886356,0.9593404172498272
356,356,-3348.6447615921406,600,True,False,True,False,0.0,0.0,5.0,0.09096720218658447,1.3393811034907896,2.0164071875451874,19.70114387196128,18.071862132680955,17.71564706267607,0.9485177926148813
357,357,-2659.5458460071823,600,True,False,True,False,0.0,0.0,5.0,0.09135508616765341,1.2323031036059062,2.053947354031365,15.9874689718373,17.987131581834447,17.5330718562192,0.874404437424475
358,358,-3465.9118478858463,600,True,False,True,False,0.0,0.0,5.0,0.09176105578740437,1.2807551617051165,2.073681397047949,20.387260729076893,18.04711995753669,18.34707436326956,0.8816998311666789
359,359,-2838.6053665177074,600,True,False,True,False,0.0,0.0,5.0,0.0919927438100179,1.3530355148762465,2.0522318846790584,16.819137976375995,18.24399015111665,18.324856211170843,1.0564447018049514
360,360,-654.7476671883286,600,True,False,True,False,0.0,0.0,5.0,0.09026833375295003,1.2150101272761822,1.990523912180457,4.924943794278019,17.966442052753543,17.746963490509337,1.0360722002832539
361,361,-1324.4115218961736,600,True,False,True,False,0.0,0.0,5.0,0.092104012966156,1.2213805217047533,2.0115139872380596,8.610112752664246,18.098258766198562,17.900321625053287,1.0097617259683516
362,362,-3567.326550686891,600,True,False,True,False,0.0,0.0,5.0,0.09053891023000081,1.44957735615472,2.0692868595648055,20.735359025304803,18.276914985076864,17.673209945703515,0.8262990315478702
363,363,-4553.733860016596,600,True,False,True,False,0.0,0.0,5.0,0.09172820568084716,1.502541916941603,2.0862955364732483,26.12622779639693,18.274046689980246,17.55319216195371,1.0366184668421317
364,364,-3138.302620449977,600,True,False,True,False,0.0,0.0,5.0,0.09339504559834798,1.4240011201798917,2.090534179260889,18.353497380492307,18.280301005884176,17.249209590884245,0.9478414456465325
365,365,-4115.57007427181,600,True,False,True,False,0.0,0.0,5.0,0.09301530520121257,1.502199855061869,2.102818866086082,23.671905226662005,18.221629364242563,17.32320699216737,0.9244950784965101
366,366,-1315.732605935975,600,True,False,True,False,0.0,0.0,5.0,0.09208651145299275,1.2945275018860896,2.0317898287780016,8.450153497351543,18.15504579336177,17.98503047369894,0.8673084903801894
367,367,-1988.657845616742,600,True,False,True,False,0.0,0.0,5.0,0.0937837568918864,1.4045376719161868,2.0589140985116803,12.012172507306792,18.54147336931931,18.05062807271019,0.9339062901730345
368,368,-2587.658757479714,600,True,False,True,False,0.0,0.0,5.0,0.09346619844436646,1.4179617976893981,2.0831595985533227,15.3061535855204,17.89148631910246,17.29304690249853,0.8908225632366257
369,369,-1983.6961940710585,600,True,False,True,False,0.0,0.0,5.0,0.09531049887339274,1.5147299321989218,2.059115181074626,11.826924078719566,17.822271165327418,17.960904249847044,0.9046857422031878
370,370,-4196.03802933949,600,True,False,True,False,0.0,0.0,5.0,0.09460498491923014,1.7512645500650008,2.068073831158621,23.79911387861982,17.988496300773036,19.061930116826993,0.9653988234211933
371,371,-2208.1617269229637,600,True,False,True,False,0.0,0.0,5.0,0.09621009985605876,1.852983230476578,2.0521400743139946,12.621338548564397,18.2089124331482,17.82989793679958,1.0555246991715286
372,372,-3462.209727007158,600,True,False,True,False,0.0,0.0,5.0,0.096893626054128,1.9596530684332052,2.029774087851875,19.455544142546223,17.35324499589664,18.14823868692075,1.0253944894810885
373,373,-3165.8139629317297,600,True,False,True,False,0.0,0.0,5.0,0.09706808964411417,2.1049956529960037,2.1998317474538682,17.499026598331824,17.995455171286096,17.92889878213206,1.0091994183677
374,374,-1399.9807331140603,600,True,False,True,False,0.0,0.0,5.0,0.09696336189905802,1.8523635843520363,2.128658829111755,8.075091780308927,16.50346594101658,17.94887808348415,1.0719077847486904
375,375,-2729.780085456743,600,True,False,True,False,0.0,0.0,5.0,0.09641700506210327,2.0702094564711055,2.1528686516421334,15.15965882991308,17.999786383842352,18.046965728204974,1.206289670392406
376,376,-3122.5861648765313,600,True,False,True,False,0.0,0.0,5.0,0.10107205708821615,2.2851898558686177,2.0843534704190465,17.069846227380438,19.53635834802673,20.917339135851815,1.3957918594384962
377,377,-3534.650070401508,600,True,False,True,False,0.0,0.0,5.0,0.09296745300292969,2.0337382048368453,2.120173375040085,19.722635391094546,18.273981671755546,18.574881022104822,1.2545482233482141
378,378,-2759.8410980758163,600,True,False,True,False,0.0,0.0,5.0,0.10386831283569337,2.184876167016725,2.090616223892363,15.165633762379967,19.041544762017026,18.773045865677563,1.1219684068685443
379,379,-688.9472372370449,600,True,False,True,False,0.0,0.0,5.0,0.10274546464284261,1.6293045647069813,2.053218891691317,4.437126821269955,17.57903428214837,15.209118504520426,1.0857840668702277
380,380,-1235.9220182690221,600,True,False,True,False,0.0,0.0,5.0,0.09473304033279419,2.3393700647354128,2.1449649389558196,6.517297026702648,17.83368936868314,20.785812513564764,1.8325386152378402
381,381,-3800.6611486113857,600,True,False,True,False,0.0,0.0,5.0,0.06835748751958211,4.353039395908515,3.6439862475739484,17.232535429348598,27.564345958980486,31.408625899701835,4.152334369631351
382,382,-5221.35794825254,532,False,False,False,False,0.0,0.0,5.0,0.8161145438041005,6.305277588700218,23.100587860719568,8.157578705505914,87.89353151618134,87.95483899782467,18.262942158347798
383,383,-4029.0415559608277,600,True,False,True,False,0.0,0.0,5.0,0.4585724679629008,4.7122695882742605,5.397019043386074,14.223960378233636,89.1414127747525,61.30704916240067,10.192906058371427
384,384,-4156.152991917189,600,True,False,True,False,0.0,0.0,5.0,0.5049336115519206,4.64356731514136,4.361751481323923,15.410106324152272,47.756080499358276,73.18687516084692,15.159443358943069
385,385,-6029.404270803714,600,True,False,True,False,0.0,0.0,5.0,0.2905263876914978,6.831766134873033,3.4141847959022726,24.971415879950168,72.47549325647044,64.35906748892546,12.022084696000565
386,386,-6697.855077927039,600,True,False,True,False,0.0,0.0,5.0,0.998139793475469,5.842965519713859,6.041718440493171,23.50094881004024,84.5688442249902,76.3956969996494,11.284174143272404
387,387,-3923.4160590860433,600,True,False,True,False,0.0,0.0,5.0,0.1670710849761963,5.120235580081741,4.513985469792897,15.643118750223605,67.84294108526434,82.32342748259855,12.493724848421946
388,388,-1751.6312652691208,174,False,False,False,False,0.0,0.0,5.0,1.0741997006638297,5.9265882096670826,14.179922308864306,13.730105907321512,76.78404765850574,85.91511082883581,9.120565194590057
389,389,-7318.486855468868,600,True,False,True,False,0.0,0.0,5.0,0.1480403486887614,4.900837336306771,3.1569333775594086,35.83957558834514,68.74518469363616,74.01089455141124,7.814589737656724
390,390,-3939.7026420353445,600,True,False,True,False,0.0,0.0,5.0,0.3646954274177551,5.791997298809389,3.9291796451912067,13.90645347379946,85.98128412640098,86.45622981126334,13.649667373968168
391,391,-4863.590824553538,600,True,False,True,False,0.0,0.0,5.0,0.2083400257428487,8.644930292417605,3.5297086684953434,16.55326383116294,88.05157100798657,73.40448083140042,9.397746286964788
392,392,-1470.958259032831,169,False,False,False,False,0.0,0.0,5.0,1.2387480695219435,6.743982759453136,16.27055996750161,5.59630629929517,87.80467044683294,87.43582740137701,7.640856024617936
393,393,-2114.6010094880253,191,False,False,False,False,0.0,0.0,5.0,1.2938875588759078,5.919722967746995,12.128131371024804,16.98742065850058,85.0070462970599,67.76763286662425,12.784290411910925
394,394,-1494.5254292638458,194,False,False,False,False,0.0,0.0,5.0,1.2345137591521764,6.05543884577364,14.508380329348917,4.392636882227225,85.56914740680989,85.71132355115222,8.64616069187769
395,395,-2410.3404218862306,220,False,False,False,False,0.0,0.0,5.0,1.3290600249713118,6.716773149574345,12.373481057117985,15.145016747348537,80.76414145204913,82.9315155179517,35.56759243214203
396,396,-5033.419729060193,600,True,False,True,False,0.0,0.0,5.0,0.24988791465759277,7.152659859073659,2.8885468486906167,19.64543697370111,87.58572234586006,41.09567711906884,12.366470229267616
397,397,-2735.1573597374445,346,False,False,False,False,0.0,0.0,5.0,0.907486511620483,4.245431413583328,9.192342402513185,13.223215371727713,59.78708369412725,84.79771590544715,13.471147287464998
398,398,-1533.6963429151422,600,True,False,True,False,0.0,0.0,5.0,0.08978140672047932,1.2599488376826047,2.037576308065632,9.718237448634152,17.943358279338415,17.69845530862486,0.9840809647763537
399,399,-3916.7133092715976,600,True,False,True,False,0.0,0.0,5.0,0.08730717182159424,1.134303529858589,2.084895100730578,23.10804587376737,17.973559739851947,17.752977245873865,1.0475544381208233
400,400,-3160.659753547149,353,False,False,False,False,0.0,0.0,5.0,1.2025116476897815,5.740071116168337,10.024997612804531,12.193945510372151,79.54891677590987,84.4557955508731,16.768412645599692
401,401,-1911.184900303221,600,True,False,True,False,0.0,0.0,5.0,0.09104097763697307,0.9580161324888468,2.0715779742063147,12.186532530717288,18.036731586581638,17.9228861811094,1.1958389803812588
402,402,-2016.5244310720618,600,True,False,True,False,0.0,0.0,5.0,0.08412609895070394,0.9272135086854298,2.066878745192277,12.861319371579938,18.40490514824291,18.56100992619167,1.4934356163138365
403,403,-2601.8828426745467,600,True,False,True,False,0.0,0.0,5.0,0.0934153699874878,0.9488569921503465,2.052525683037326,16.033410778265083,17.92196727123119,18.074695135405733,0.8479949592966244
404,404,-3401.9076261302284,600,True,False,True,False,0.0,0.0,5.0,0.08760133266448974,0.9820924126729369,2.0582989018779503,20.467150161849688,18.935618903494085,18.433195670866297,1.3932742744646571
405,405,-2115.8762162340013,294,False,False,False,False,0.0,0.0,5.0,0.8028529971635261,4.436706190510672,14.215691891620486,7.940708530613032,85.75814609386555,84.25564574212378,11.079058018721792
406,406,-3521.3044343686324,600,True,False,True,False,0.0,0.0,5.0,0.09044208367665608,1.2395073046286902,2.066551553354256,20.764008638212722,18.64534399211349,18.40182265041592,1.0088412399932831
407,407,-2550.5544125470697,600,True,False,True,False,0.0,0.0,5.0,0.09044233878453573,1.1924156158417463,2.050132248905155,15.444597525424882,18.569680171853722,17.950117537652016,1.0087920263729477
408,408,-4493.439349159188,600,True,False,True,False,0.0,0.0,5.0,0.08940378904342651,1.2812881663441658,2.0875072197759033,26.100040654317166,18.60676574078165,18.055327293042048,1.0121402059022553
409,409,-2562.092535574486,600,True,False,True,False,0.0,0.0,5.0,0.09052817662556967,1.26715057823807,2.1155892777127665,15.364244967291683,18.627034634694972,18.174900891719993,0.9430682554508135
410,410,-3523.1917002884657,600,True,False,True,False,0.0,0.0,5.0,0.08971420764923095,1.2598690066114069,2.1301475235966922,20.708186025943284,18.675303223634273,17.957608986899636,0.9440131755747762
411,411,-4485.310094323105,600,True,False,True,False,0.0,0.0,5.0,0.09093547264734904,1.250740255229175,2.142285886440309,26.049782816718558,18.601231774778217,17.996603162743,0.9460727038855198
412,412,-1121.1470095065602,600,True,False,True,False,0.0,0.0,5.0,0.09202739397684732,1.264067879753808,2.0641374705575575,7.389034028993264,17.719124185029855,17.866448670200374,0.93612086940154
413,413,-2060.9753006577926,600,True,False,True,False,0.0,0.0,5.0,0.09233755032221476,1.160335630364716,2.117238111369753,12.70972398808156,17.97446268444423,18.15854327921738,0.9501571847550934
414,414,-2643.6161858762193,600,True,False,True,False,0.0,0.0,5.0,0.09191267013549805,1.2580525071298083,2.107331638097426,15.825881696988711,18.002989998151094,17.932545353033145,0.9432357006045711
415,415,-3584.207001314899,600,True,False,True,False,0.0,0.0,5.0,0.09111019770304361,1.2382120382413269,2.1185157053211934,21.074522579448463,18.011882544250184,17.98625729039272,0.9486560715183692
416,416,-4544.6741622265745,600,True,False,True,False,0.0,0.0,5.0,0.0919450306892395,1.2841660827025771,2.1310609629284714,26.33566498137851,18.05809941394352,18.519392559499213,0.9594798966137356
417,417,-4174.23409780161,600,True,False,True,False,0.0,0.0,5.0,0.09270591417948405,1.2323750418052077,2.1255918414546784,24.344796495757482,18.051965750676096,17.98605082154554,0.9442047026178044
418,418,-3032.06486888584,600,True,False,True,False,0.0,0.0,5.0,0.09248407920201619,1.1736607840657234,2.0749894349777094,18.1137823616039,17.893300572089927,17.45827842910984,0.9222074081168243
419,419,-1107.7637231349247,600,True,False,True,False,0.0,0.0,5.0,0.09166197935740153,1.1880921244372924,2.0286421805399835,7.442031124922954,17.76896335791713,17.74993338673108,1.0172326143847805
420,420,-1736.738663399308,600,True,False,True,False,0.0,0.0,5.0,0.09180072863896688,1.3112237560624878,2.08592730867198,10.73236281551648,17.9061027536585,17.88774263960779,0.953621391885227
421,421,-3037.4643194315513,600,True,False,True,False,0.0,0.0,5.0,0.09105809926986694,1.2562166136875748,2.1222805460018246,18.011193202657083,18.03170161735636,18.370091684629703,0.9612169049888104
422,422,-4005.648392961108,600,True,False,True,False,0.0,0.0,5.0,0.09206203222274781,1.280003673247993,2.1265597403203937,23.348403238659476,18.07091102940126,18.01395818568652,0.9626192154345005
423,423,-3270.157501390225,600,True,False,True,False,0.0,0.0,5.0,0.09166391054789225,1.3493179505194226,2.107145770314689,19.186478201657003,18.15448209767486,17.92868683879626,0.9606408463137258
424,424,-4971.078858065846,600,True,False,True,False,0.0,0.0,5.0,0.0909711790084839,1.286099725055198,2.1307450331494966,28.70788268862317,18.110115196801885,18.00187988253608,0.9631319524342301
425,425,-4192.943416878997,600,True,False,True,False,0.0,0.0,5.0,0.09088072697321574,1.4184970830629269,2.079679227201503,24.244022429282445,18.27101315179189,17.815783256685606,1.053477611860574
426,426,-4540.093509545196,600,True,False,True,False,0.0,0.0,5.0,0.0922067387898763,1.262219057281812,2.097240820171623,26.36084153427675,18.240369266809463,18.30696264119726,1.0487055646262424
427,427,-4980.682141648088,600,True,False,True,False,0.0,0.0,5.0,0.09074134985605875,1.3221854405850173,2.107800773701463,28.730585536882778,18.139510001417122,18.50994754476779,1.042870489700376
428,428,-3589.4818340788024,600,True,False,True,False,0.0,0.0,5.0,0.09159670511881511,1.2623287302503983,2.0832668587380225,21.092972411697748,18.241816298667548,17.820780296438404,1.049264602131586
429,429,-4001.0683413642014,600,True,False,True,False,0.0,0.0,5.0,0.09147409200668336,1.2561408432821433,2.0911764651972136,23.382640484851297,18.13657728108698,17.808037396497685,1.0420250436305378
430,430,-2667.230187273342,600,True,False,True,False,0.0,0.0,5.0,0.09059527953465779,1.466832856660088,2.0608795506061406,15.71935190659651,18.171155195789545,17.832925060405486,1.0521057650417813
431,431,-3033.7293955765685,600,True,False,True,False,0.0,0.0,5.0,0.09204899152119954,1.2267763364563387,2.089704985596033,18.045702552511997,18.135007129985528,18.27012501964957,1.0432494934529049
432,432,-2075.968560418185,600,True,False,True,False,0.0,0.0,5.0,0.09111719369888306,1.314403807943066,2.047669666849816,12.643406088350778,18.099719310745083,17.792328971543643,1.0434682859623923
433,433,-3917.9430795054755,600,True,False,True,False,0.0,0.0,5.0,0.09122791608174642,1.4241883778199553,2.1104052190654516,22.68667846697219,18.26425230920207,18.17177671545562,0.9884423120253529
434,434,-3269.959745052789,600,True,False,True,False,0.0,0.0,5.0,0.09072213172912598,1.3942838606983423,2.0585341237386867,19.165272210689917,18.45031010286406,17.849975480851914,1.0860789452770128
435,435,-1722.9195192312525,600,True,False,True,False,0.0,0.0,5.0,0.090087517897288,1.2300600882371266,2.0319913972040644,10.811568525078858,18.018269953501516,18.02349918946102,1.0771655243346134
436,436,-2419.3013221547735,216,False,False,False,False,0.0,0.0,5.0,1.529894947177834,5.255120479605264,12.92612357114059,16.190580011431113,78.1707872738756,89.02702396085324,13.274336815065473
437,437,-1581.6692876533348,218,False,False,False,False,0.0,0.0,5.0,1.4705231634028462,5.458845579569493,9.513017886753612,5.4775688176535455,63.39571030161316,86.88845680525228,18.899858242922534
438,438,-2377.262227454114,600,True,False,True,False,0.0,0.0,5.0,0.09046603918075562,1.3158287774895627,2.0889970026566544,14.291474630666428,18.08016640678329,18.378980155965063,0.9974206687033971
439,439,-3880.6312622319274,600,True,False,True,False,0.0,0.0,5.0,0.0900820247332255,1.2854610323160887,2.059651047946554,22.705174588093854,18.440614579202265,18.31617584843153,1.0799645281045813
440,440,-2369.6697105710796,600,True,False,True,False,0.0,0.0,5.0,0.08909548759460449,1.2520243288576602,2.0292383755457717,14.383582392339195,18.07830924174109,18.143017110761203,1.0351764413728886
441,441,-3035.2756950559638,600,True,False,True,False,0.0,0.0,5.0,0.09036585807800293,1.3111289375151196,2.09045671579023,17.95268274054722,18.226272453274824,18.395195566938142,0.9538122631640173
442,442,-4055.6204780495696,600,True,False,True,False,0.0,0.0,5.0,0.0909649920463562,1.3201857734223206,2.0861862112139424,23.607636514394862,18.27612733806503,18.41869125354147,1.1039341795308708
443,443,-1579.2175510466798,600,True,False,True,False,0.0,0.0,5.0,0.0910390567779541,1.2134766494482756,2.0306545350139937,10.03022427598437,18.226277799455506,17.817686833943004,1.1022224995673604
444,444,-3705.2267905913095,600,True,False,True,False,0.0,0.0,5.0,0.09115142901738485,1.3083636324231824,2.1150283684945235,21.656600104071096,18.549346596511516,18.02318424202445,0.924756498063071
445,445,-3029.5357542514857,600,True,False,True,False,0.0,0.0,5.0,0.09063258330027263,1.2725784135609866,2.04790984986728,17.99948855825914,18.083496542753128,17.805912264605247,0.9452565738518198
446,446,-1713.759625742777,600,True,False,True,False,0.0,0.0,5.0,0.09072420835494995,1.152450127787888,2.0444386465918982,10.85154688009266,17.809241582468413,17.362014359059803,0.7973551722580524
447,447,-2063.671021443275,600,True,False,True,False,0.0,0.0,5.0,0.08998943328857421,1.2131727757925788,2.0365025720524756,12.724861095115145,17.878917483593185,17.653228729675067,0.8088308815731268
448,448,-2368.709078774037,600,True,False,True,False,0.0,0.0,5.0,0.09020976940790812,1.2175229947641493,2.0624019415426047,14.394661180702894,17.9156157100821,17.92935067816716,0.8016077068716789
449,449,-3033.8472841017624,600,True,False,True,False,0.0,0.0,5.0,0.09083837429682413,1.2007681429758668,2.054115153517499,18.113274347230305,18.179571582839664,17.713176568346793,0.8724278196239708
450,450,-4003.373210183271,600,True,False,True,False,0.0,0.0,5.0,0.09072685321172079,1.2200116732095678,2.0559719245442665,23.472376261567486,17.878204739496283,17.742944349107347,0.9855135970328117
451,451,-884.505527959809,600,True,False,True,False,0.0,0.0,5.0,0.09234511613845825,1.0500854890048503,2.024216021598446,6.38519545014831,17.94018509817139,17.073478861999444,0.8448608975386178
452,452,-3507.6673087153936,600,True,False,True,False,0.0,0.0,5.0,0.08962451219558716,1.3326940911387404,2.0320083787360326,20.592080009057973,17.934813269743817,17.767140044619683,0.9063485068133815
453,453,-3026.213947378264,600,True,False,True,False,0.0,0.0,5.0,0.09114378849665324,1.205674005486071,2.079926525247201,18.044954682234753,17.877859361462008,17.97672100991628,0.8878452469797253
454,454,-4485.757455769156,600,True,False,True,False,0.0,0.0,5.0,0.09054556290308634,1.2604714334135254,2.060533630050864,26.09600921871905,18.308383756576127,17.806769436347736,1.0269634784470794
455,455,-3690.8258924444103,600,True,False,True,False,0.0,0.0,5.0,0.09156573375066121,1.2515462603171665,2.0526123792756192,21.692090691604978,17.876374920704677,17.823259812510322,1.0145809551630038
456,456,-1569.9250245457195,600,True,False,True,False,0.0,0.0,5.0,0.09020979563395182,1.2151498442391555,2.0036486698231015,9.999437585004854,18.196772513514944,17.808636842962716,0.906589570299406
457,457,-2533.8460995065116,600,True,False,True,False,0.0,0.0,5.0,0.08996522506078085,1.301685887562732,2.0272735382863623,15.225044558761965,18.1399947527968,18.25469388575679,0.9047807045371594
458,458,-3703.819664674436,600,True,False,True,False,0.0,0.0,5.0,0.09050358931223551,1.2680240969732404,2.111660467732415,21.708641462435942,18.051935412563502,17.957843867831297,0.9215302548144855
459,459,-182.96380333729638,600,True,False,True,False,0.0,0.0,5.0,0.09406890074412028,0.8212545338521401,2.006054355830646,2.7944094175199043,17.70297610993798,16.464739030939963,0.7574521045882261
460,460,-3247.653957821412,600,True,False,True,False,0.0,0.0,5.0,0.08994016091028849,1.2269727241868773,2.055589770800517,19.270782695397813,17.858986775597945,17.857953368050815,0.8577956194257159
461,461,-891.3989904500567,600,True,False,True,False,0.0,0.0,5.0,0.09268028815587362,1.017829224181672,2.0155605369030747,6.469392829073939,17.98407426059868,16.93673434541272,0.8347810106458051
462,462,-169.088609433912,600,True,False,True,False,0.0,0.0,5.0,0.0940753428141276,0.7968763658280174,1.984706992608147,2.7642390585034153,17.538586932510846,16.417966025914634,0.741053270402895
463,463,-4034.3485553335004,600,True,False,True,False,0.0,0.0,5.0,0.09019328594207764,1.312205100742479,2.0499156850561,23.52972948807884,18.453074322481147,18.50027950167991,1.0267194165956008
464,464,-1582.4278028262643,600,True,False,True,False,0.0,0.0,5.0,0.0916920804977417,1.1641707169512907,2.0768342525398285,10.078445778415826,17.783382876274924,17.992027188289555,0.8610422828674936
465,465,-3070.0260411286145,600,True,False,True,False,0.0,0.0,5.0,0.09039408206939697,1.228852647257348,2.0342590802572897,18.292465745157255,18.397162377589222,18.169131187721337,1.0055178037525894
466,466,-595.5779715348989,600,True,False,True,False,0.0,0.0,5.0,0.09329853773117065,0.9710448385278384,1.9982311546336586,4.896461014658952,17.513837834004523,17.781032055600953,0.8211498294217336
467,467,-3689.0692190791065,600,True,False,True,False,0.0,0.0,5.0,0.08971776008605957,1.1580684898793698,2.044491538503696,21.823964649983004,18.126015742853713,17.886582341472074,1.0005660640045795
468,468,-3024.981836886976,600,True,False,True,False,0.0,0.0,5.0,0.08856252749760946,1.1861748473346234,2.0437067439227903,18.104755265626682,18.005751007457988,17.83404524202702,1.0102841568132377
469,469,-2367.3217038347952,600,True,False,True,False,0.0,0.0,5.0,0.08888341824213664,1.1947235020250082,2.0473187810192077,14.435248346306462,18.45858253623742,17.66539119933311,1.0219226384516191
470,470,-2142.020618476653,600,True,False,True,False,0.0,0.0,5.0,0.09116820335388183,1.217176016420126,2.041160254670213,13.142964791614709,17.908365692144134,17.732719936221788,0.8143911219622368
471,471,-2258.080622189357,600,True,False,True,False,0.0,0.0,5.0,0.09113683780034383,1.1648070631672938,2.1114724126968,13.810832614575551,17.63404691940397,17.99240390488821,0.8736892236548984
472,472,-1591.105668475592,600,True,False,True,False,0.0,0.0,5.0,0.09015271822611491,1.1561549509192506,2.0236334630128656,10.182427978093285,18.031943953342484,17.69372028054993,0.9678776318487425
473,473,-2938.69843665992,600,True,False,True,False,0.0,0.0,5.0,0.09137542406717936,1.1276370433717966,2.1188997597076895,17.634640406830943,17.721878082953733,18.041810468331914,0.8985443445888124
474,474,-5754.617849450422,444,False,False,False,False,0.0,0.0,5.0,1.5323694271144566,6.242326943925372,11.494100802538307,21.686712318778895,88.87665004000013,86.37586367328167,13.876748760075513
475,475,-3665.19950879119,600,True,False,True,False,0.0,0.0,5.0,0.09148040215174356,1.155696609504521,2.079060900097353,21.659606261489337,17.88325991153408,18.44141179977324,0.9798740862185168
476,476,-3626.781400224588,600,True,False,True,False,0.0,0.0,5.0,0.09137397527694702,1.119730045547088,2.139755462690857,21.45340456214347,18.11249035059932,18.03657352278611,0.9330228156524448
477,477,-3864.513272582912,600,True,False,True,False,0.0,0.0,5.0,0.08730056047439576,1.208258757342895,2.059703233628001,22.73601190644757,17.964589397329977,17.87784658527121,1.1921795577447567
478,478,-2256.948997437548,600,True,False,True,False,0.0,0.0,5.0,0.09011571407318116,1.1145700696979959,2.042704563294379,13.924794827653391,18.04307479136328,17.910668487715675,1.0432284124815456
479,479,-4003.078816871189,600,True,False,True,False,0.0,0.0,5.0,0.08907519976298015,1.1224435281877716,2.1375265090480866,23.55665511081491,18.6723218705399,17.898227329235908,1.0057785566901698
480,480,-2938.3517547429446,600,True,False,True,False,0.0,0.0,5.0,0.08971607128779094,1.13518091943115,2.0613606433761316,17.672181035756168,17.999503012507656,17.88803930903917,1.0859921116076157
481,481,-1545.9609798273027,600,True,False,True,False,0.0,0.0,5.0,0.08879790862401327,1.0968970110888283,2.1109987765822336,9.960641138408329,18.282901945552727,18.00613516914444,0.9921757207175418
482,482,-3627.474374964812,600,True,False,True,False,0.0,0.0,5.0,0.08882192691167196,1.1793826152508458,2.0674393207004282,21.44445800092649,18.08246894216515,17.91779273331178,1.1777563069739128
483,483,-1705.141272822358,600,True,False,True,False,0.0,0.0,5.0,0.08912129004796346,1.1395659330983956,2.017883089697254,10.849013291963965,18.035312956865425,17.80668859134522,1.2074900759067735
484,484,-2752.4557000200484,600,True,False,True,False,0.0,0.0,5.0,0.08887064933776856,1.0544534295548995,1.986166827528059,16.803595187745596,18.206395945100315,17.812779328390686,0.9979557448103217
485,485,-2983.730884537188,265,False,False,False,False,0.0,0.0,5.0,1.3751046468626777,6.573741990412182,9.716293019905857,17.845517555916935,77.774637918627,59.4918373776853,15.014153669618585
486,486,-3403.782066994441,600,True,False,True,False,0.0,0.0,5.0,0.09165343920389811,0.9833337969332934,2.0300479578205834,20.469543873294803,18.017026936454815,18.046777711122637,0.9351194746251547
487,487,-3258.8055341952363,600,True,False,True,False,0.0,0.0,5.0,0.08639403025309245,1.2474779708186785,2.0486989909311633,19.33274779151745,18.571337287652586,17.958435737682176,1.1167950030858191
488,488,-1266.3861130973191,600,True,False,True,False,0.0,0.0,5.0,0.08952836910883585,1.066860589236021,2.0166611649972515,8.507387498467567,17.84843153199314,17.850813382918627,0.8205312937242191
489,489,-4558.743080781724,600,True,False,True,False,0.0,0.0,5.0,0.08808782339096069,1.3256104244788487,2.0736542396407445,26.42273698892905,18.977462239803884,17.6493021486141,1.0306434528657946
490,490,-3636.819655760634,600,True,False,True,False,0.0,0.0,5.0,0.09039413928985596,1.353925208163758,2.0423629969494494,21.269777204579025,17.867345676634145,17.797772108114785,0.886451755959542
491,491,-2682.5022072518527,600,True,False,True,False,0.0,0.0,5.0,0.09076480706532797,1.329638231707116,2.0440791492448533,15.997191237346945,17.919841928560245,17.765034553907437,0.7930988436468164
492,492,-681.9569298590055,600,True,False,True,False,0.0,0.0,5.0,0.09346328020095825,1.1065863418082396,2.0268075245708093,5.174950780598264,17.451476378987696,17.98742084170537,0.8365060024458523
493,493,-2857.4869845823464,600,True,False,True,False,0.0,0.0,5.0,0.09249982595443726,1.4262937176724275,2.076951905244156,16.806354565178843,18.0424348769644,17.761668342876945,0.8432330500672899
494,494,-3954.8964230219544,309,False,False,False,False,0.0,0.0,5.0,1.8069831636345501,7.794427681123555,17.534904990003593,13.218577717156009,86.37998956757208,86.51773050451649,10.609056799893855
