step,error,relay_state
134.0,1.2195174892742588,-0.08
135.0,1.23473400128994,-0.08
136.0,1.249766963589611,-0.08
137.0,1.2645607619900467,-0.08
138.0,1.2790414279768676,-0.08
139.0,1.293146817341469,-0.08
140.0,1.306781225973673,-0.08
141.0,1.3198398445222033,-0.08
142.0,1.3321891805485995,-0.08
143.0,1.343679375320781,-0.08
144.0,1.3541338915415484,-0.08
145.0,1.3633576108663932,-0.08
146.0,1.3711332994858028,-0.08
147.0,1.3772454170934088,-0.08
148.0,1.381484888098516,-0.08
149.0,1.3836808681610828,-0.08
150.0,1.383712830222726,-0.08
151.0,1.3815342837640734,-0.08
152.0,1.377176698893265,-0.08
153.0,1.370737659521813,-0.08
154.0,1.3623674343416914,-0.08
155.0,1.3522459642866118,-0.08
156.0,1.3405650490221426,-0.08
157.0,1.3275121103025433,-0.08
158.0,1.3132606373838573,-0.08
159.0,1.297963453713221,-0.08
160.0,1.2817643955321385,-0.08
161.0,1.2647690899284632,-0.08
162.0,1.2470740854457758,-0.08
163.0,1.2287606951547347,-0.08
164.0,1.2098962189163762,-0.08
165.0,1.1905382454026476,-0.08
166.0,1.1707339197688842,-0.08
167.0,1.15053269983615,-0.08
168.0,1.129960123891336,-0.08
169.0,1.1090449573518188,-0.08
170.0,1.0878100307665342,-0.08
171.0,1.066278499616787,-0.08
172.0,1.0444663024496035,-0.08
173.0,1.022400743094812,-0.08
174.0,1.0000850250795636,-0.08
175.0,0.9775284515835986,-0.08
176.0,0.954742947416442,-0.08
177.0,0.9317372265302172,-0.08
178.0,0.908529525435102,-0.08
179.0,0.8851167806198954,-0.08
180.0,0.8615035818345749,-0.08
181.0,0.8376968825142995,-0.08
182.0,0.813701671073508,-0.08
183.0,0.7895328567808976,-0.08
184.0,0.7651838867141709,-0.08
185.0,0.7406581997267652,-0.08
186.0,0.715957379597861,-0.08
187.0,0.6910853666213485,-0.08
188.0,0.6660580840638228,-0.08
189.0,0.6408651880666657,-0.08
190.0,0.6155095416928722,-0.08
191.0,0.5899935340593176,-0.08
192.0,0.5643187095837618,-0.08
193.0,0.5385000338959458,-0.08
194.0,0.5125264557209758,-0.08
195.0,0.4864008037562202,-0.08
196.0,0.4601235874042219,-0.08
197.0,0.43370937421662326,-0.08
198.0,0.4071476216955453,-0.08
199.0,0.38043887630888246,-0.08
200.0,0.3535971322383795,-0.08
201.0,0.3266123405907748,-0.08
202.0,0.29948489787054444,-0.08
203.0,0.2722173007089384,-0.08
204.0,0.24482233376750467,-0.08
205.0,0.21728907739012568,-0.08
206.0,0.18961935641545885,-0.08
